Q1_female.sql,0m9.631s,0m9.549s,0m9.672s,0m9.619s,0m9.697s,0m9.392s,0m9.569s,0m9.737s,0m9.846s,0m9.631s
Q1_male.sql,0m9.850s,0m9.763s,0m9.585s,0m9.525s,0m9.435s,0m9.525s,0m9.473s,0m9.588s,0m9.594s,0m9.549s
Q2_female.sql,0m5.720s,0m5.722s,0m5.726s,0m5.841s,0m5.598s,0m5.761s,0m5.749s,0m5.747s,0m5.662s,0m5.555s
Q2_male.sql,0m5.605s,0m5.540s,0m5.551s,0m5.738s,0m5.645s,0m5.986s,0m5.639s,0m5.608s,0m5.554s,0m5.702s
Q3_female.sql,0m10.482s,0m10.382s,0m10.461s,0m10.484s,0m10.502s,0m10.487s,0m10.394s,0m10.535s,0m10.538s,0m10.542s
Q3_male.sql,0m10.406s,0m10.566s,0m10.469s,0m10.490s,0m10.395s,0m10.529s,0m10.448s,0m10.383s,0m10.594s,0m10.510s
Q4_female.sql,0m6.036s,0m6.046s,0m6.032s,0m6.051s,0m6.028s,0m6.073s,0m6.129s,0m6.098s,0m6.037s,0m6.082s
Q4_male.sql,0m6.103s,0m6.033s,0m6.080s,0m6.010s,0m6.120s,0m6.003s,0m6.100s,0m6.032s,0m6.098s,0m6.132s
